Date,LaggedDate,VicFalls,Conversion,Flow,Exceedance,Year,Month,Day,MonthId,WaterYear,WaterMonth,WaterDay,WaterWeek,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRBandLabel,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
1974-05-15,1974-05-26,2342.4819,1.0013569424535649,2345.660513136817,0.138,1974,5,15,1974.05,1973,8,227,33,0.20266506833502096,18.170364633430378,0.007746374435544991,0.5,3,Normal,55,13,13,17,178,276.0,0.11766408585311833,1100.0,275.0,,1,275.0,,,,1794.660513136817,45.0,5.0,12.0,63.0,1669.6605131368174,100.0,18.0,25.0,80.0,1847.6605131368167,418.0,972.060745923903,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,17.198544388347912,,,,,0.9280328643246968,,,,1.1,,,,0.98,,,,42.19712133555514,,,,42.19712133555514,1012.7309120533232,0.01798944096949714
1974-06-15,1974-06-26,1412.3815,0.928274988254288,1311.0784203230735,0.258,1974,6,15,1974.06,1973,9,258,37,0.11327717551591356,44.51078979749241,0.0339497539640109,0.39,2,Mod_Wet,62,12,14,16,153,257.0,0.19602183669278192,1054.0784203230735,275.0,,1,275.0,,,,779.0784203230734,38.0,6.0,11.0,48.502936673810034,675.5754836492636,100.0,18.0,25.0,64.50293667381004,828.5754836492636,418.0,968.975979148443,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,20.283311163807934,,,,,0.9288880131033652,,,,1.1,,,,0.98,,,,49.81154226900229,,,,49.81154226900229,1195.4770144560546,0.037992801572256686
1974-07-15,1974-07-26,611.0679,0.8869861279741288,542.0087505502821,0.523,1974,7,15,1974.07,1973,10,288,42,0.046829556047544366,8.989572908314813,0.016585660100852655,0.5,3,Normal,50,10,9,9,108,186.0,0.3431678913138595,356.0087505502821,275.0,,1,275.0,,,,81.00875055028213,21.776545846850034,4.355309169370006,3.9197782524330056,3.9197782524330056,47.03733902919607,71.77654584685003,14.355309169370004,12.919778252433007,12.919778252433007,155.03733902919606,374.051633268653,965.8856741624111,990.0,0.1661795092036117,0.025,989.8088204907964,0.5349347799999999,,,,23.388211548385428,,,,,0.9009212933357326,,,,1.1,,,,0.98,,,,55.707239992969676,,,,55.707239992969676,1336.9737598312724,0.10277922623280918
1974-08-15,1974-08-26,415.3399,0.9079714249478594,377.11676084070143,0.68,1974,8,15,1974.08,1973,11,319,46,0.0325828881366366,3.720181518499942,0.009864800254983605,0.47,3,Normal,47,8,6,5,89,155.0,0.4110132884427108,222.11676084070146,222.11676084070146,,1,222.11676084070146,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,283.11676084070143,965.1733344385823,990.0,0.13597973607255767,0.014423352168140287,989.8495969117591,0.34920780432979875,,,,24.32705466884705,,,,,0.94,,,,0.8884670433628057,,,,0.98,,,,48.83079548164842,,,,48.83079548164842,1171.9390915595625,0.12948455373023088
1974-09-15,1974-09-26,328.6161,0.9312389803097992,306.020121877383,0.775,1974,9,15,1974.09,1973,12,350,50,0.02644013853020589,3.008285474511069,0.00983035186070685,0.36,2,Mod_Wet,46,7,6,4,75,138.0,0.450950738642259,168.02012187738302,168.02012187738302,,1,168.02012187738302,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,75.0,227.02012187738305,964.910154315374,990.0,0.11727958700365328,0.006802012187738302,989.8759184008086,0.19984585262993887,,,,24.765918232804502,,,,,0.92,,,,0.6720804875095321,,,,0.97,,,,36.42875249999364,,,,36.42875249999364,874.2900599998472,0.1190403829542621
1974-10-15,1974-10-26,237.5439,0.9621267175397727,228.5473327785961,0.91,1974,10,15,1974.1,1974,1,15,3,0.0197464895520707,0.0,0.0,0.48,3,Normal,37,5,3,2,50,97.0,0.4244197419445196,131.5473327785961,131.5473327785961,,1,131.5473327785961,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,176.5473327785961,964.7224558747014,990.0,0.10007295435633956,0.003154733277859609,989.8967723123657,0.12233302297101373,,,,25.05198341469339,,,,,0.91,,,,0.5261893311143844,,,,0.97,,,,28.536867340583147,,,,28.536867340583147,684.8848161739958,0.12486195744943597
1974-11-15,1974-11-26,301.2308,0.93390939438871,281.3222739992266,0.8160000000000001,1974,11,15,1974.11,1974,2,46,7,0.024306244473533176,0.0,0.0,0.37,2,Mod_Wet,40,6,4,3,53,106.0,0.3767920630425852,175.3222739992266,175.3222739992266,,1,175.3222739992266,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,225.32227399922658,964.8345132638824,990.0,0.11670077522700904,0.007532227399922658,989.875766997373,0.2176085101362472,,,,24.823645223354394,,,,,0.93,,,,0.7012890959969064,,,,0.97,,,,38.514684173116606,,,,38.514684173116606,924.3524201547988,0.1369059179907756
1974-12-15,1974-12-26,570.3586,0.8854392210789449,505.01787451967766,0.547,1974,12,15,1974.12,1974,3,76,11,0.04363354435850015,10.336791328964011,0.02046816924805945,0.15,2,Mod_Wet,42,7,5,3,61,118.0,0.2336550960938358,387.01787451967766,275.0,,1,275.0,,,,112.01787451967766,39.87076889683442,6.645128149472404,4.7465201067660026,2.8479120640596016,57.90754530254522,81.87076889683442,13.645128149472404,9.746520106766003,5.847912064059602,118.90754530254524,380.2624171530728,965.7214281870724,990.0,0.16824213115784706,0.025,989.8067578688423,0.5349347799999999,,,,23.550394901769618,,,,,0.8986656619060388,,,,1.1,,,,0.98,,,,55.9530955465147,,,,55.9530955465147,1342.8742931163526,0.1107942874293938
1975-01-15,1975-01-26,924.4132,0.9124994692702046,843.5265543863715,0.38,1975,1,15,1975.01,1974,4,107,16,0.07288069429898249,0.0,0.0,0.25,2,Mod_Wet,46,7,6,4,76,139.0,0.1647843796703192,704.5265543863715,275.0,,1,275.0,,,,429.52655438637146,54.0,11.0,18.540714577828986,12.360476385219323,333.62536342332317,100.0,18.0,24.540714577828986,16.36047638521932,409.6253634233232,417.54071457782896,967.192847992158,990.0,0.1806223775350724,0.025,989.7943776224647,0.5349347799999999,,,,22.066594850307027,,,,,0.9163606966109524,,,,1.1,,,,0.98,,,,53.46007354825628,,,,53.46007354825628,1283.0417651581508,0.06337687091207951
1975-02-15,1975-02-26,2781.7915,1.0178649970908706,2831.488197054909,0.099,1975,2,15,1975.02,1974,5,138,20,0.24464058022554416,82.2730786436523,0.02905647946165775,0.07,1,Wet,55,10,10,8,114,197.0,0.06957472053208764,1100.0,275.0,,1,275.0,,,,2359.488197054909,45.0,7.999999999999987,14.999999999999984,72.0,2219.488197054909,100.0,18.0,25.0,80.0,2333.488197054909,418.0,973.2374337546077,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,16.021856557643403,,,,,0.9201850641763007,,,,1.1,,,,0.98,,,,38.97766295888946,,,,38.97766295888946,935.4639110133473,0.013765786839383952
1975-03-15,1975-03-26,3586.6615,1.0285190813200429,3688.949790985967,0.049,1975,3,15,1975.03,1974,6,166,24,0.31872526194118755,18.610847072669912,0.00504502585482349,0.18,2,Mod_Wet,59,11,12,13,144,239.0,0.06478808700080492,1100.0,275.0,,1,275.0,,,,3174.949790985967,41.0,7.0,13.0,67.0,3046.949790985967,100.0,18.0,25.0,80.0,3190.949790985967,418.0,975.0386280380942,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,14.220662274156735,,,,,0.9001265652164187,,,,1.1,,,,0.98,,,,33.84162264655477,,,,33.84162264655477,812.1989435173143,0.009173782394449376
1975-04-15,1975-04-26,4953.9539,1.0361660584290755,5133.118886202348,0.016,1975,4,15,1975.04,1974,7,197,29,0.4435014717678829,53.43556153241207,0.010409959854240872,0.07,1,Wet,84,14,20,27,219,364.0,0.07091205328955459,1100.0,275.0,,1,275.0,,,,4494.118886202348,16.0,4.0,5.0,53.0,4416.118886202346,100.0,18.0,25.0,80.0,4635.118886202346,418.0,977.5301245505493,990.0173584972804,0.18077490774907748,0.025,989.8115835895314,0.5349347799999999,,,,11.74652425898212,,,,,0.8567073723822067,,,,1.1,,,,0.98,,,,26.605391934170125,,,,26.605391934170125,638.529406420083,0.005183085084135597
1975-05-15,1975-05-26,2922.9672,1.0138852549041557,2963.5533446484865,0.08900000000000001,1975,5,15,1975.05,1974,8,227,33,0.2560510089776292,0.0,0.0,0.2,2,Mod_Wet,65,14,17,23,202,321.0,0.1083159176397665,1100.0,275.0,,1,275.0,,,,2367.5533446484865,35.0,4.0,8.0,57.0,2263.553344648486,100.0,18.0,25.0,80.0,2465.553344648486,418.0,973.535530185938,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,15.723760126312941,,,,,0.917537498371938,,,,1.1,,,,0.98,,,,38.14239935714696,,,,38.14239935714696,915.4175845715268,0.012870495287700349
1975-06-15,1975-06-26,1557.9001,0.953111909397202,1484.8531389610919,0.232,1975,6,15,1975.06,1974,9,258,37,0.12829131120623835,26.218060668772296,0.017657005922563022,0.28,2,Mod_Wet,62,12,14,16,153,257.0,0.1730810901472824,1100.0,275.0,,1,275.0,,,,952.8531389610921,37.999999999999964,6.0,11.000000000000007,59.32159619991235,838.5315427611795,100.0,18.0,25.0,75.32159619991235,991.5315427611797,418.0,969.5659108595197,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,19.693379452731236,,,,,0.9309321476754296,,,,1.1,,,,0.98,,,,48.469222570453965,,,,48.469222570453965,1163.2613416908953,0.032642435334962784
1975-07-15,1975-07-26,799.0771,0.8911326595966059,712.0837013457431,0.433,1975,7,15,1975.07,1974,10,288,42,0.0615240317962722,16.41336888618764,0.023049774703688016,0.25,2,Mod_Wet,58,11,11,11,136,227.0,0.3187827492343953,485.0837013457431,275.0,,1,275.0,,,,210.0837013457431,42.00000000000001,7.0,10.180267466093275,10.180267466093275,140.72316641355653,100.0,18.0,21.18026746609328,21.18026746609328,276.72316641355656,414.1802674660932,966.635287506292,990.0,0.17950636188910846,0.025,989.7954936381108,0.5349347799999999,,,,22.625271351818995,,,,,0.9104734757626112,,,,1.1,,,,0.98,,,,54.46140883944826,,,,54.46140883944826,1307.073812146758,0.07648175170492383
1975-08-15,1975-08-26,553.45,0.8781733244038457,486.02502639130836,0.5579999999999999,1975,8,15,1975.08,1974,11,319,46,0.04199256228020904,0.0,0.0,0.17,2,Mod_Wet,54,9,8,6,107,184.0,0.3785813281389711,302.02502639130836,275.0,,1,275.0,,,,27.02502639130836,7.93125774527528,1.3218762908792132,1.1750011474481894,0.8812508605861421,15.715640347119534,61.931257745275275,10.321876290879212,9.175001147448189,6.881250860586142,122.71564034711952,356.4281351836026,965.6375061111478,990.0,0.16032668696134406,0.025,989.8146733130388,0.5349347799999999,,,,23.642232421890935,,,,,0.8973534010007715,,,,1.1,,,,0.98,,,,56.08926803749277,,,,56.08926803749277,1346.1424328998264,0.11540407384769975
1975-09-15,1975-09-26,361.7746,0.9166247913690906,331.6115672476363,0.736,1975,9,15,1975.09,1974,12,350,50,0.028651239410195775,3.861250540270533,0.01164389581557353,0.23,2,Mod_Wet,46,7,6,4,75,138.0,0.4161495364754459,193.6115672476363,193.6115672476363,,1,193.6115672476363,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,75.0,252.6115672476363,964.9986147313292,990.0,0.12584885997153972,0.00936115672476363,989.8647899833037,0.26538335507097605,,,,24.60079189690373,,,,,0.93,,,,0.7744462689905451,,,,0.97,,,,42.150630754876474,,,,42.150630754876474,1011.6151381170353,0.12710844529557622
1975-10-15,1975-10-26,289.9506,0.935581823043148,271.2725109404546,0.835,1975,10,15,1975.1,1975,1,15,3,0.023437944945255286,0.0,0.0,0.22,2,Mod_Wet,41,6,4,3,56,110.0,0.4054963019240289,161.2725109404546,161.2725109404546,,1,161.2725109404546,,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,56.0,212.2725109404546,964.807214466197,990.0,0.11225199236606406,0.00612725109404546,989.8816207565401,0.18409764204450865,,,,24.89030864829833,,,,,0.92,,,,0.6450900437618183,,,,0.97,,,,35.141411281415294,,,,35.141411281415294,843.3938707539671,0.1295428392636841
1975-11-15,1975-11-26,268.1972,0.9570673705328404,256.6827889882703,0.865,1975,11,15,1975.11,1975,2,46,7,0.022177392968586555,0.0,0.0,0.39,2,Mod_Wet,40,6,4,3,53,106.0,0.4129610731510475,150.68278898827032,150.68278898827032,,1,150.68278898827032,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,200.6827889882703,964.7719688076762,990.0,0.10830095079145577,0.005068278898827032,989.8866307703096,0.16067120522180975,,,,24.95399075741167,,,,,0.92,,,,0.6027311559530812,,,,0.97,,,,32.9179081309892,,,,32.9179081309892,790.0297951437407,0.12824353460057447
1975-12-15,1975-12-26,434.2405,0.9023039355474278,391.8169121240828,0.66,1975,12,15,1975.12,1975,3,76,11,0.033852981207520755,5.285814893733061,0.01349052256340359,0.56,3,Normal,38,5,4,3,54,104.0,0.2654300944699005,287.8169121240828,275.0,,1,275.0,,,,12.81691212408282,4.683102506876415,0.6161976982732125,0.49295815861856995,0.3697186189639275,6.654935141350695,42.683102506876416,5.616197698273211,4.4929581586185705,3.3697186189639274,60.65493514135069,327.7922583637682,965.2331491613286,990.0,0.15081661716877912,0.025,989.8241833828313,0.5349347799999999,,,,24.056099441502692,,,,,0.8911257379357028,,,,1.1,,,,0.98,,,,56.67505817853876,,,,56.67505817853876,1360.20139628493,0.14464678890785235
1976-01-15,1976-01-26,659.7793,0.8759751691964408,577.9502839498093,0.495,1976,1,15,1976.01,1975,4,107,16,0.049934904533263526,11.096262745089119,0.019199337820643318,0.58,3,Normal,41,6,4,3,66,120.0,0.20763031584637326,457.9502839498093,275.0,,1,275.0,,,,182.95028394980926,58.99999999999999,9.147514197490468,6.098342798326978,4.573757098745234,104.1306698552467,100.0,15.147514197490466,10.098342798326977,7.573757098745233,170.13066985524662,400.24585699581746,966.0455246037641,990.0,0.17487869789528993,0.025,989.8001213021048,0.5349347799999999,,,,23.219661918340837,,,,,0.903181848983186,,,,1.1,,,,0.98,,,,55.4445509016268,,,,55.4445509016268,1330.6692216390434,0.0959330801305424
1976-02-15,1976-02-26,939.9208,0.9134042636758518,858.5276662376176,0.375,1976,2,15,1976.02,1975,5,138,20,0.07417679036293016,11.440123972610307,0.013325282833044995,0.66,3,Normal,43,7,5,4,78,137.0,0.15957552142773002,721.5276662376176,275.0,,1,275.0,,,,446.52766623761767,57.0,11.0,16.296630154657574,13.037304123726061,349.19373195923384,100.0,18.0,21.296630154657574,17.03730412372606,427.19373195923384,414.2966301546576,967.2549286826854,990.0,0.17954500632442502,0.025,989.7954549936757,0.5349347799999999,,,,22.00559153099012,,,,,0.916946833557766,,,,1.1,,,,0.98,,,,53.3463830823717,,,,53.3463830823717,1280.3131939769207,0.06213705763980217
1976-03-15,1976-03-26,3733.5042,1.0249522745569744,3826.663621858017,0.044,1976,3,15,1976.03,1975,6,167,24,0.33062373692853264,187.21648011995285,0.04892420620682903,0.29,2,Mod_Wet,59,11,12,13,144,239.0,0.06245649568852221,1100.0,275.0,,1,275.0,,,,3312.663621858017,41.0,7.0,13.0,67.0,3184.663621858017,100.0,18.0,25.0,80.0,3328.663621858017,418.0,975.3017764927732,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,13.957513819477713,,,,,0.8963812427691238,,,,1.1,,,,0.98,,,,33.077189667711785,,,,33.077189667711785,793.8525520250827,0.00864387177351411
1976-04-15,1976-04-26,4522.3293,0.9984176938383548,4515.173590483621,0.024,1976,4,15,1976.04,1975,7,198,29,0.3901109982177849,96.81012742973508,0.02144106433333513,0.1,1,Wet,84,14,20,27,219,364.0,0.08061705551414068,1100.0,275.0,,1,275.0,,,,3876.1735904836214,16.0,4.0,5.0,53.0,3798.1735904836214,100.0,18.0,25.0,80.0,4017.1735904836214,418.0,976.530850369242,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,12.728439943008835,,,,,0.8761370817058252,,,,1.1,,,,0.98,,,,29.483227019494986,,,,29.483227019494986,707.5974484678798,0.006529810300457802
1976-05-15,1976-05-26,3884.0786,1.0120830181699707,3931.0099922973936,0.04,1976,5,15,1976.05,1975,8,228,33,0.3396392633344948,39.80144064875003,0.010124990963324657,0.04,1,Wet,71,14,18,24,213,340.0,0.08649176691644438,1100.0,275.0,,1,275.0,,,,3316.0099922973936,29.0,4.0,7.0,56.00000000000003,3220.009992297393,100.0,18.0,25.0,80.0,3433.009992297393,418.0,975.4970396240802,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,13.762250688170711,,,,,0.8934678478755624,,,,1.1,,,,0.98,,,,32.508443058983154,,,,32.508443058983154,780.2026334155958,0.00826974317610022
1976-06-15,1976-06-26,2114.3104,1.0117799479063805,2139.216866369918,0.162,1976,6,15,1976.06,1975,9,259,37,0.1848283372543609,30.00547720715804,0.014026383990733469,0.03,1,Wet,67,13,15,17,181,293.0,0.13696601060237426,1100.0,275.0,,1,275.0,,,,1571.2168663699179,33.0,5.0,10.0,63.0,1460.2168663699179,100.0,18.0,25.0,80.0,1641.2168663699179,418.0,971.5166562589196,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,17.74263405333143,,,,,0.9302572292875716,,,,1.1,,,,0.98,,,,43.63640117564063,,,,43.63640117564063,1047.273628215375,0.020398306437106654
1976-07-15,1976-07-26,1138.9177,0.9362819842982181,1066.3481241083625,0.314,1976,7,15,1976.07,1975,10,289,42,0.09213247792296253,16.53127120297927,0.01550269637957309,0.03,1,Wet,63,12,13,13,155,256.0,0.24007169348570565,810.3481241083624,275.0,,1,275.0,,,,535.3481241083625,37.0,6.000000000000004,11.999999999999995,27.185646927377785,453.16247718098464,100.0,18.0,25.0,40.18564692737779,608.1624771809848,418.0,968.0809543978728,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,21.178335914378025,,,,,0.9237931110090074,,,,1.1,,,,0.98,,,,51.724265066803035,,,,51.724265066803035,1241.3823616032728,0.048505984019105185
1976-08-15,1976-08-26,611.0679,0.8869861279741288,542.0087505502821,0.523,1976,8,15,1976.08,1975,11,320,46,0.046829556047544366,8.989572908314813,0.016585660100852655,0.06,1,Wet,58,10,10,7,117,202.0,0.37268770992150335,340.0087505502821,275.0,,1,275.0,,,,65.00875055028212,18.66587887087308,3.218254977736738,3.218254977736738,2.252778484415717,37.65358323951985,76.6658788708731,13.218254977736738,13.218254977736738,9.252778484415717,154.65358323951983,378.1023888263466,965.8856741624111,990.0,0.16752477857701545,0.025,989.807475221423,0.5349347799999999,,,,23.386866279012068,,,,,0.9009396732355942,,,,1.1,,,,0.98,,,,55.70517219216533,,,,55.70517219216533,1336.924132611968,0.10277541116376784
1976-09-15,1976-09-26,439.0488,0.9068394067509818,398.1467533267305,0.657,1976,9,15,1976.09,1975,12,351,51,0.03439987948742952,4.755624117456762,0.011944400092983207,0.08,1,Wet,48,8,7,4,79,146.0,0.3666989590649463,252.1467533267305,252.1467533267305,,1,252.1467533267305,,,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,7.0,4.0,79.0,315.1467533267305,965.2592881117247,990.0,0.1466170029498367,0.0204293506653461,989.8329536463847,0.4498560229257948,,,,24.1238095117342,,,,,0.95,,,,1.008587013306922,,,,0.98,,,,55.55433577048568,,,,55.55433577048568,1333.3040584916562,0.13953230889439458
1976-10-15,1976-10-26,420.0154,0.9067213782142306,380.8369423592014,0.675,1976,10,15,1976.1,1976,1,15,3,0.032904311819835,0.0,0.0,0.03,1,Wet,44,7,6,3,60,120.0,0.31509548222036,260.8369423592014,260.8369423592014,,1,260.8369423592014,,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,6.0,3.0,60.0,317.8369423592014,965.1883457042154,990.0,0.1475104236617274,0.022167388471840268,989.8303221878664,0.4813441020419832,,,,24.160632381608995,,,,,0.95,,,,1.0433477694368054,,,,0.98,,,,57.556726569647275,,,,57.556726569647275,1381.3614376715345,0.1511322042790701
1976-11-15,1976-11-26,410.6973,0.908236127635729,373.01012538244936,0.6880000000000001,1976,11,15,1976.11,1976,2,46,7,0.032228074833043616,8.327607801942236,0.02232542023732973,0.06,1,Wet,42,7,6,3,56,114.0,0.30562173046405955,259.01012538244936,259.01012538244936,,1,259.01012538244936,,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,6.0,3.0,56.0,314.01012538244936,965.1568708984433,990.0,0.1462395250347618,0.021802025076489876,989.8319584498888,0.4746367856464509,,,,24.200450765799136,,,,,0.95,,,,1.0360405015297975,,,,0.98,,,,57.2478110999419,,,,57.2478110999419,1373.9474663986055,0.1534752201196828
1976-12-15,1976-12-26,509.9149,0.8935905892579125,455.65515596238953,0.59,1976,12,15,1976.12,1976,3,76,11,0.03936860547515046,10.113801956458527,0.02219617582313354,0.28,2,Mod_Wet,42,7,5,3,61,118.0,0.2589677708151291,337.6551559623896,275.0,,1,275.0,,,,62.655155962389536,22.300987715426782,3.716831285904464,2.65487948993176,1.5929276939590558,32.38952977716747,64.30098771542679,10.716831285904462,7.6548794899317585,4.592927693959057,93.3895297771675,357.67269849126296,965.5044212392613,990.0,0.16074001056905413,0.025,989.814259989431,0.5349347799999999,,,,23.77490397016989,,,,,0.8954129861283989,,,,1.1,,,,0.98,,,,56.2820538010476,,,,56.2820538010476,1350.7692912251425,0.12351896618435985
1977-01-15,1977-01-26,730.6486,0.8864028278959922,647.6489852382476,0.462,1977,1,15,1977.01,1976,4,107,16,0.0559568723245846,10.72319687620586,0.016557112140399892,0.4,2,Mod_Wet,46,7,6,4,76,139.0,0.21462243154579594,508.6489852382476,275.0,,1,275.0,,,,233.64898523824763,54.0,11.0,10.085567708125796,6.723711805417199,151.83970572470463,100.0,18.0,16.085567708125794,10.7237118054172,227.83970572470463,409.0855677081258,966.3539707482588,990.0,0.1778143951798204,0.025,989.7971856048202,0.5349347799999999,,,,22.908280076561557,,,,,0.9071338802264473,,,,1.1,,,,0.98,,,,54.94037869543356,,,,54.94037869543356,1318.5690886904054,0.08483048680331506
1977-02-15,1977-02-26,1053.0739999999996,0.9224728423044594,971.4321659369264,0.34,1977,2,15,1977.02,1976,5,138,20,0.08393173913695043,18.997082054007024,0.019555747400730475,0.45,3,Normal,43,7,5,4,78,137.0,0.1410288899254909,834.4321659369264,275.0,,1,275.0,,,,559.4321659369264,57.0,11.000000000000005,20.0,16.33378586677157,455.09838007015486,100.0,18.0,25.0,20.33378586677157,533.0983800701549,418.0,967.7115398159738,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,21.54775049627717,,,,,0.9209895758649406,,,,1.1,,,,0.98,,,,52.46678221605768,,,,52.46678221605768,1259.2027731853846,0.05400972302111754
1977-03-15,1977-03-26,2075.5648,1.01276353090847,2102.0563354773317,0.166,1977,3,15,1977.03,1976,6,166,24,0.18161766738524146,25.27420910537421,0.01202356410663703,0.49,3,Normal,49,9,9,9,107,183.0,0.08705760968982054,1100.0,275.0,,1,275.0,,,,1644.0563354773315,51.0,9.0,16.0,71.0,1497.0563354773315,100.0,18.0,25.0,80.0,1604.0563354773315,418.0,971.4155302047681,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,17.84376010748288,,,,,0.9305727839126868,,,,1.1,,,,0.98,,,,43.89999791132632,,,,43.89999791132632,1053.5999498718318,0.02088431083906111
1977-04-15,1977-04-26,2600.3529,1.0174076948207036,2645.619049709331,0.113,1977,4,15,1977.04,1976,7,197,29,0.2285814858948862,0.0,0.0,0.6,3,Normal,54,13,14,19,117,217.0,0.08202239094999007,1100.0,275.0,,1,275.0,,,,2153.619049709331,46.0,5.0,11.0,61.0,2030.6190497093314,100.0,18.0,25.0,80.0,2147.619049709331,418.0,972.8029340993637,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,16.456356212887115,,,,,0.9235666363199796,,,,1.1,,,,0.98,,,,40.18182816675161,,,,40.18182816675161,964.3638760020384,0.015188062760270156
1977-05-15,1977-05-26,2751.0152,1.018827290046873,2802.8093610937553,0.101,1977,5,15,1977.05,1976,8,227,33,0.24216272879850045,17.018240575740947,0.006071850912150453,0.33,2,Mod_Wet,65,14,17,23,202,321.0,0.11452794630125485,1100.0,275.0,,1,275.0,,,,2206.8093610937553,35.0,4.0,7.999999999999987,57.0,2102.8093610937553,100.0,18.0,25.0,80.0,2304.8093610937553,418.0,973.1715634458387,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,16.087726866412098,,,,,0.9207341343598672,,,,1.1,,,,0.98,,,,39.16126438386303,,,,39.16126438386303,939.8703452127127,0.013972146992038343
1977-06-15,1977-06-26,1689.8676,0.97387137230227,1645.7136786211431,0.213,1977,6,15,1977.06,1976,9,258,37,0.1421896618328668,48.10562846802395,0.029230861414683708,0.17,2,Mod_Wet,62,12,14,16,153,257.0,0.15616325205203785,1100.0,275.0,,1,275.0,,,,1113.7136786211431,38.0,6.0,11.000000000000007,64.0,994.713678621143,100.0,18.0,25.0,80.0,1147.7136786211431,418.0,970.0822267793767,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,19.177063532874246,,,,,0.9318644409915522,,,,1.1,,,,0.98,,,,47.24573653227229,,,,47.24573653227229,1133.8976767745348,0.02870835744153078
1977-07-15,1977-07-26,849.2947,0.8954821115912885,760.52821131929,0.409,1977,7,15,1977.07,1976,10,288,42,0.06570963745798666,33.72662467378723,0.0443463163782992,0.17,2,Mod_Wet,58,11,11,11,136,227.0,0.29847676472937484,533.52821131929,275.0,,1,275.0,,,,258.52821131929,42.0,7.0,12.527798786397312,12.527798786397312,184.4726137464953,100.0,18.0,23.52779878639731,23.52779878639731,320.4726137464953,416.52779878639734,966.8435279379044,990.0,0.1802859848368109,0.025,989.7947140151633,0.5349347799999999,,,,22.416251297258853,,,,,0.9127857149623364,,,,1.1,,,,0.98,,,,54.09530805616501,,,,54.09530805616501,1298.2873933479602,0.07112860147860361
